id	mass	x	y	vel_x	vel_y
43	8.1741e+34	4.11197e+15	-2.73394e+15	-72256.7	35841.4
44	9.05338e+32	5.22694e+15	-5.28392e+16	-71969.4	-3.66396e+06
45	3.01552e+25	-1.04665e+17	1.50597e+16	-2.05948e+06	295275
46	2.71414e+21	-2.97615e+16	-1.54984e+16	-424412	-263046
47	3.93149e+20	3.58492e+15	-1.13486e+15	45817.3	-68608.6
48	6.40856e+31	1.01458e+15	1.41634e+16	96479	508996
49	8.60666e+19	-2.69999e+15	5.25404e+15	150223	193452
50	5.40013e+15	-4.76091e+15	1.07281e+14	-136412	120356
51	1.04078e+20	5.19113e+15	-4.04068e+15	-166625	-3613.63
52	8.34462e+23	4.13202e+15	-1.67753e+15	188638	-182177
53	5.22951e+17	-1.79685e+15	4.61208e+14	60446.4	5795.51
54	2.34121e+12	-4.03442e+14	-6.71573e+14	-93104.7	18164.3
55	1.1308e+31	2.01063e+15	-7.61584e+14	-79842	-81214.5
56	1.60814e+12	-2.87269e+15	9.96489e+14	299820	-224776
57	4.83952e+32	8.84939e+14	6.68307e+14	-150120	-92842.6
58	6.40841e+24	-7.33517e+15	1.85589e+15	-23379.2	-144857
59	2.98418e+27	-5.29927e+15	2.98779e+15	115661	120269
60	2.47948e+14	-7.67624e+15	4.16542e+13	21248	90580.9
61	5.68505e+20	-2.68223e+16	-3.72022e+16	-341426	-764697
62	2.46528e+22	2.32145e+15	-2.68012e+14	2397.72	-153170
63	3.0424e+34	-2.76398e+15	1.3442e+15	6852.18	-56107.5
64	2.28955e+30	-5.79633e+15	3.03745e+14	-249078	-108447
65	1.90323e+15	-1.97697e+15	1.75352e+15	-88999.6	-155259
66	2.07626e+25	-1.58358e+17	2.73058e+17	-2.71058e+06	4.54276e+06
67	4.55214e+32	1.45556e+15	3.30097e+15	309990	146821
68	5.26226e+21	8.17718e+15	1.18778e+16	517173	294900
69	6.24234e+19	-2.89007e+15	-4.32218e+14	-258252	53027.1
70	8.4829e+27	-1.05797e+15	-1.95842e+15	-318455	-137602
71	9.27134e+19	2.16342e+14	1.85356e+15	-2310.46	-31466.8
72	2.02422e+15	4.14288e+15	-2.88102e+15	-285977	-20808.1
73	2.0244e+29	3.75948e+15	-8.34249e+14	-55834.5	110410
74	5.83709e+13	-2.67578e+15	-6.68033e+14	-167723	-74517.7
75	5.41546e+31	1.7365e+17	-1.90088e+17	7.4971e+06	-8.44476e+06
76	1.69609e+20	-4.04238e+15	-5.71326e+14	174656	-11645
77	9.30236e+20	-5.74654e+15	1.88559e+14	-34790.3	76415.3
78	6.25416e+17	-4.15264e+15	-7.65991e+14	-418785	-106487
79	1.07788e+19	-3.2581e+15	5.31184e+15	-124117	86090.6
80	2.35902e+14	-5.54771e+16	-2.36905e+17	-998018	-3.68619e+06
81	4.3198e+12	-1.21645e+15	4.02618e+12	-53671.6	-130241
82	3.19155e+16	-2.75601e+15	1.84085e+15	134166	-34004.1
83	4.47792e+22	2.96965e+15	1.51801e+16	-61917	184876
84	1.76701e+18	-4.90614e+15	-6.96316e+14	-330486	248581
85	1.34678e+15	4.75043e+15	4.57957e+15	8525.14	-37067.2
86	3.86086e+31	2.164e+14	2.92298e+15	-20481.9	133191
87	4.80735e+13	1.07796e+17	-4.71395e+16	1.80876e+06	-901142
88	2.66911e+30	6.27892e+15	1.30536e+16	479956	367044
89	2.718e+13	3.7157e+15	3.20156e+16	208804	656416
90	3.50691e+31	-3.72153e+15	2.38427e+15	-197432	71574.3
91	7.36001e+12	7.87066e+14	1.69377e+15	214346	-3973.97
92	4.28221e+11	-6.68322e+15	3.52751e+13	-110826	-2454.86
93	2.43201e+14	-2.18054e+15	-5.514e+14	-96399.1	16796.1
94	3.71987e+25	4.26454e+15	-1.51687e+15	-157881	-145306
95	1.13544e+28	-6.47691e+15	5.11996e+15	58015.8	96446.9
96	2.20146e+20	-2.58705e+15	2.14091e+15	4134.04	128437
97	8.17363e+18	4.16543e+15	-2.57487e+15	244562	-222272
98	1.6623e+33	-2.25954e+15	6.92659e+14	143203	182178
99	1.90086e+14	-1.03053e+17	-1.5022e+17	-2.20053e+06	-2.96715e+06
100	3.02704e+31	4.27266e+15	-2.79463e+15	-36764	141289
101	6.51753e+22	-5.41249e+15	2.84565e+15	129688	112466
102	3.34323e+18	-3.33088e+15	1.72162e+16	7144.94	1.37838e+06
103	2.67813e+23	-1.98906e+15	9.01036e+13	173293	10999.4
104	1.96357e+19	-3.09057e+15	-1.33858e+15	-193349	61868.6
105	1.88381e+19	-4.26769e+15	-6.827e+13	43270.2	-28825.6
106	3.00682e+16	-5.67459e+15	4.21331e+15	31698.8	-72828
107	1.62011e+29	-3.5889e+15	5.03538e+14	-130691	311819
108	5.8189e+15	-2.36758e+15	6.58919e+13	196169	-203921
109	3.5152e+16	-4.08112e+15	6.53539e+12	82129.7	-95813.2
110	1.03182e+15	-7.48076e+15	4.76397e+15	-118783	193307
111	3.22898e+31	7.60476e+15	4.43356e+15	4072.74	216508
112	8.5965e+30	-2.60111e+15	1.93137e+14	178040	30105
113	3.04877e+28	3.36513e+14	-5.11897e+14	32574.8	24486.1
114	4.31911e+13	-5.1903e+15	3.70121e+15	-17286.8	-232.761
115	2.42144e+19	-1.31762e+16	-5.02983e+15	-264689	-166428
116	1.83063e+15	3.77337e+15	1.98644e+15	6761.25	6039.54
117	5.88441e+19	-6.25849e+15	-5.69073e+13	-209646	-21603.3
118	1.12239e+15	8.17811e+15	4.75093e+15	21061.6	25654.6
119	5.84704e+23	3.7482e+15	-3.14563e+15	-16373.3	-93878.1
120	9.0865e+14	-6.82437e+15	-2.3456e+15	-10048.3	54351.1
121	6.13365e+32	-2.85862e+15	3.50151e+15	204136	-54520.1
122	2.11306e+32	3.37153e+15	-9.28186e+14	-75806	-160299
123	7.55465e+11	-6.09141e+15	9.05599e+15	19998.7	300826
124	6.70117e+18	-1.01846e+16	2.30741e+15	-8948.04	-2930.07
125	1.87332e+20	-4.72641e+15	-2.06184e+15	-114961	-47849.9
126	4.07366e+15	3.99763e+15	-1.64347e+15	-136186	-71713.5
127	1.56963e+17	3.61629e+15	-2.73306e+15	-101900	-145059
128	3.0345e+12	2.92543e+15	1.92448e+13	-77493.6	-163311
129	1.23338e+13	9.4257e+15	9.98688e+14	398651	-8996.99
130	1.6361e+17	1.25555e+16	-1.31977e+16	152924	-256772
131	1.73584e+21	3.88056e+15	-1.374e+15	-84282.3	-214106
132	1.31108e+11	3.1939e+16	2.06638e+16	878709	470674
133	1.80099e+18	4.77851e+15	-3.32207e+15	119885	123087
134	5.59853e+28	-1.34305e+16	8.93796e+15	-380809	292791
135	4.00236e+30	6.80656e+15	5.81891e+15	-66782.1	3939.39
136	8.43715e+11	1.05251e+15	1.05237e+16	129010	252183
137	4.43933e+31	2.37661e+17	1.06609e+17	4.21362e+06	2.01673e+06
138	4.31385e+28	-3.76677e+15	-4.71353e+15	99993.3	-332723
139	6.76333e+24	-1.71216e+14	4.16831e+15	313707	13595.3
140	3.12202e+30	-5.7274e+15	3.9881e+15	-37738.2	118571
141	2.30064e+13	3.73705e+15	-2.12864e+15	201591	-224781
142	1.41146e+28	3.16952e+15	-3.31023e+15	-266596	-42829.3
143	2.60347e+17	-4.42988e+15	4.17121e+15	178359	190326
144	3.11748e+31	1.62034e+15	1.54858e+15	96128.4	119396
145	2.05413e+27	2.73882e+15	2.77137e+15	-215472	278720
146	3.05472e+26	3.25109e+15	-4.49753e+15	-2502.33	-61978
147	4.2629e+24	-5.82868e+15	-5.21473e+15	-42978.3	-176021
148	4.11067e+25	-2.58738e+15	-8.19965e+14	240595	122705
149	1.28981e+26	5.0593e+15	4.11518e+14	-91272.4	151955
150	3.36574e+31	5.11054e+15	-3.97893e+15	-113605	-25198.4
151	7.90496e+15	-2.13535e+15	-2.15386e+15	-83250.9	129290
152	6.97577e+18	3.1651e+15	-1.01062e+15	165445	-24616.5
153	4.86326e+11	-1.31264e+15	1.64921e+16	-54364.9	234138
154	7.38699e+14	4.35321e+15	-3.31986e+14	49635.1	-59815.7
155	6.46565e+20	4.06589e+15	-9.90574e+14	96474.5	-84434
156	6.91999e+13	-8.98945e+15	3.59373e+15	-34860.8	178944
157	3.57057e+32	2.59688e+15	-3.3405e+15	-16829.1	18955.2
158	5.11141e+31	2.55034e+15	4.45899e+15	-49568.5	-32545.1
159	8.06679e+25	-4.98219e+16	-8.86887e+16	-1.12789e+06	-2.27339e+06
160	1.51148e+25	-2.52685e+15	-2.11263e+15	-155052	98589.9
161	8.3869e+12	1.46232e+15	1.12754e+15	-55350.8	29586.6
162	3.2744e+21	-5.72896e+15	-1.40595e+15	38005.4	82997.6
163	3.30022e+30	-3.10633e+15	8.34181e+15	63876.7	260676
164	8.14714e+16	2.20654e+15	-3.38788e+15	67941.3	93285
165	1.36081e+23	5.86848e+15	6.13542e+14	13989.7	36779.5
166	1.59445e+29	3.89543e+15	-9.51117e+14	-173627	75135.6
167	1.55031e+23	5.98118e+15	1.67997e+15	-90748.3	269048
168	1.39966e+25	1.04931e+16	-6.96257e+15	91755	-67972.5
169	4.46859e+32	-2.93312e+14	-1.22959e+15	-780.592	117869
170	1.48301e+17	-4.34466e+15	-5.64326e+15	136819	-259363
171	1.62031e+24	-8.82061e+15	6.14235e+15	-156675	113327
172	1.03357e+14	2.40379e+15	-3.36042e+15	197249	120271
173	8.81552e+13	-7.55888e+15	-4.4233e+14	-28782.2	93932.1
174	3.59514e+22	-2.54839e+15	2.17612e+15	28515.1	-4270.99
175	9.55595e+12	-1.03134e+16	-1.9817e+16	-66218.6	-385078
176	3.04219e+23	3.11007e+15	2.65823e+14	-211218	-64422.5
177	9.82074e+19	-3.88346e+15	-2.54301e+15	-109560	-198439
178	6.40375e+30	-3.27774e+15	1.0085e+15	-146596	31983.3
179	4.8055e+11	-6.82935e+15	1.05213e+16	-154524	115634
180	2.29201e+32	4.29462e+15	-7.25905e+15	-83987.4	-107041
181	5.87822e+22	-6.99943e+15	6.54197e+15	62097.4	202166
182	4.40475e+34	-5.35698e+15	2.60522e+16	30771.9	745134
183	2.81991e+31	-4.19499e+15	1.10201e+15	-48677.3	174537
184	2.55142e+12	2.56369e+15	-2.76531e+15	116435	112625
185	5.11315e+18	4.57244e+16	-7.58302e+16	1.19307e+06	-2.0766e+06
186	4.21553e+18	-3.35845e+15	3.01563e+15	46250.3	244972
187	3.50812e+18	-3.49889e+15	4.48142e+15	-23854.3	222505
188	9.19401e+31	-7.61307e+15	4.22522e+15	53557.3	152851
189	3.13115e+19	-3.50582e+15	2.0473e+15	-163085	99467.9
190	7.03015e+23	4.38355e+13	3.6413e+15	-92371	104196
191	6.62092e+29	6.80837e+14	-7.87017e+14	-197931	-65194.6
192	2.83501e+14	-3.76416e+15	-3.38906e+15	126877	-106436
193	2.41321e+18	3.29493e+14	8.02258e+14	269296	118330
194	1.30917e+32	-2.15976e+14	6.79895e+15	140031	264960
195	4.23623e+24	-3.63273e+15	1.04948e+15	47656.8	-86048.9
196	2.37194e+10	-6.49837e+15	8.06685e+15	63682.5	269924
197	3.5748e+18	-2.78779e+16	4.5071e+16	-545612	1.05084e+06
198	1.14268e+20	4.03723e+14	-3.60825e+14	191717	33698.3
199	8.09251e+33	4.12233e+15	-1.62164e+14	329507	-108127
200	8.41387e+24	-2.66722e+15	-2.21988e+15	101025	-50023.4
201	1.66335e+33	4.4527e+15	1.36986e+15	-41515.6	-22662.8
202	1.25236e+17	-2.47679e+15	4.84022e+14	-161946	-197493
203	1.76448e+24	-1.2625e+15	-1.52562e+15	-219885	-203317
204	1.49658e+15	4.03699e+16	6.04494e+16	3.73187e+06	5.20316e+06
205	1.23312e+33	3.76962e+15	1.913e+15	-27501.4	-43735.6
206	2.31302e+14	6.21217e+15	-1.83895e+15	-4203.82	-33798.8
207	2.43805e+28	-3.96849e+15	-4.66541e+15	81479.5	-121966
208	8.60202e+26	-3.6644e+15	-1.77519e+15	1341.48	-163294
209	1.92712e+24	8.74087e+16	-8.37994e+16	7.81032e+06	-7.64001e+06
210	1.71764e+34	-3.8701e+15	-8.71571e+14	38888.7	199298
211	6.84922e+13	4.30344e+15	-1.53922e+15	104603	41641.2
212	1.67501e+12	7.29009e+15	-2.40588e+15	49064.3	-127049
213	6.96822e+25	-2.32848e+15	1.7687e+15	-135591	921.184
214	7.10896e+17	-5.47141e+15	-4.02517e+14	-39510.7	78421
215	4.84923e+30	1.02482e+16	1.07934e+16	55862.2	309145
216	1.30608e+20	4.07411e+15	2.09707e+15	-176385	143357
217	1.42107e+18	4.59252e+15	-3.69591e+14	82779	56439.1
218	1.44904e+29	6.1386e+15	4.23301e+15	-75918.3	9004.9
219	4.05453e+19	1.25085e+16	1.01934e+16	77088.1	255751
220	1.82514e+19	-5.6453e+14	-2.58488e+15	5589.45	-5593.06
221	4.47585e+22	2.11414e+15	-1.30975e+15	-35665.2	-147610
222	4.65279e+23	5.94727e+15	-2.3173e+15	58198.4	73868.1
223	6.26776e+24	3.59638e+17	-1.84589e+17	6.87968e+06	-3.49624e+06
224	3.95928e+23	5.11685e+15	-2.43993e+15	-45521.1	-105908
225	1.62242e+30	3.3485e+15	-7.01548e+15	-37003.2	-296528
226	3.13749e+22	3.5114e+15	1.42757e+15	320987	120577
227	7.2168e+11	2.81122e+15	-2.90458e+15	-230145	22191.5
228	1.98973e+20	1.98185e+15	3.49902e+14	-83376.8	-104871
229	4.20775e+28	3.30399e+15	4.02811e+16	345796	1.50487e+06
230	4.67131e+27	-1.49804e+15	3.37287e+15	281429	-110591
231	5.83156e+27	3.25453e+16	-1.14507e+17	3.97245e+06	-1.2393e+07
232	1.94894e+23	3.68764e+15	3.37355e+14	-92231	-91424
233	2.23153e+28	-3.32368e+15	1.73717e+15	18842.6	-3293.89
234	1.18926e+32	1.4313e+15	-2.33786e+15	-136657	96847
235	7.69053e+26	1.41151e+15	4.81545e+14	46724	133455
236	4.83658e+26	-2.93161e+15	2.69428e+15	-30055.4	119738
237	6.79727e+33	2.8059e+15	1.20237e+15	-278060	166932
238	6.15546e+27	-2.9377e+15	2.55185e+14	210775	-88807.3
239	1.90797e+26	2.31386e+17	-4.42721e+17	4.26411e+06	-8.13131e+06
240	2.02774e+18	4.46448e+17	4.98956e+17	9.54162e+06	1.08908e+07
241	2.50636e+29	7.66314e+14	-7.08687e+16	-63464.7	-1.80875e+06
242	5.66774e+12	5.65899e+15	2.67401e+14	-118983	-34007.2
243	2.21468e+27	1.68241e+15	-2.61777e+15	74302.7	117869
244	7.45375e+23	-4.57502e+15	-5.03803e+15	103142	-33238.2
245	3.47239e+23	1.1878e+16	-1.6052e+16	549007	-456834
246	1.21237e+22	1.0893e+16	6.34618e+15	90301.9	54886.4
247	1.23071e+17	4.91563e+14	-5.27866e+14	-39856.6	182606
248	2.83625e+20	9.03893e+15	-5.03768e+14	134082	134515
249	1.08702e+25	-4.84524e+15	7.333e+14	-334409	-121778
250	9.56944e+29	-5.77307e+15	7.90845e+15	17182.8	33627.8
251	3.61169e+25	4.09233e+15	-2.81979e+15	-270182	-413132
252	1.48961e+33	4.59884e+15	-5.6992e+15	313725	-179448
253	8.17667e+31	-2.9948e+15	1.02545e+15	-74385	-60171.7
254	7.98364e+15	-1.53836e+15	-2.18239e+15	-58809.4	-55028.8
255	4.06284e+26	4.77837e+15	1.25693e+15	-109310	-201721
256	7.25485e+23	-2.92755e+15	4.00964e+15	-73677.1	308946
257	8.58334e+28	-3.36344e+15	-4.56039e+14	-273902	66217.5
258	1.56096e+15	-1.1576e+18	6.82447e+16	-2.85793e+07	1.56238e+06
259	1.00995e+14	-1.09277e+15	-8.21862e+14	104596	-63457
260	1.30324e+22	-5.17832e+15	-4.05639e+15	-51588.4	-117908
261	4.05995e+24	4.70587e+15	-1.41521e+15	-73265.7	-149874
262	4.3591e+23	-3.83324e+15	4.0179e+14	122742	78560
263	3.40933e+22	1.04583e+15	-5.06759e+14	-130098	-156913
264	1.11224e+34	2.04072e+16	1.91438e+15	593438	-53513.6
265	4.93549e+27	-3.79334e+15	-3.22718e+15	2597.51	60916.5
266	2.36973e+31	7.56111e+15	1.50205e+15	84706.3	-61530.2
267	4.22127e+30	-3.76452e+15	5.66396e+15	30082.8	119351
268	1.71775e+17	-2.63267e+16	-1.0844e+16	-1.25489e+06	-534847
269	4.67473e+25	3.15096e+15	1.82562e+15	104080	97924.5
270	3.38434e+21	-8.0539e+15	4.5295e+15	-27166.2	188772
271	2.02546e+20	3.64682e+15	-2.15069e+15	99476.1	176877
272	3.79653e+22	6.41737e+15	1.50899e+15	-84836.5	-64575.3
273	1.66302e+31	-4.3985e+15	-3.73626e+15	137309	44414.9
274	1.71439e+13	-3.02603e+15	-2.02983e+15	-34838.2	154879
275	8.68742e+32	9.23735e+15	4.89177e+15	-20743.7	-25853.5
276	8.66092e+29	1.92536e+17	-2.61066e+17	3.24933e+06	-4.51257e+06
277	2.33244e+12	-1.75263e+15	-1.00019e+15	1443.14	-43245.4
278	8.04507e+22	1.60927e+14	-4.27531e+15	216645	-217920
279	3.64464e+32	-2.225e+15	-2.99178e+15	176947	49608.9
280	3.00657e+20	2.06065e+14	9.53312e+15	152543	269274
281	3.81668e+13	2.2229e+15	-9.71293e+14	-182274	100544
282	4.13571e+23	-2.4546e+15	1.38589e+15	-315417	23378.3
283	9.94681e+31	2.42734e+15	-1.57646e+15	-220581	213089
284	3.45437e+20	-2.39618e+16	1.18095e+16	-266915	275111
285	6.3024e+21	-8.75514e+15	1.49839e+14	-103517	8035.24
286	9.91784e+21	6.62915e+15	3.63211e+17	247736	7.36159e+06
287	1.24888e+17	6.21656e+15	1.99772e+15	14289.6	-49363.9
288	1.35561e+23	1.66513e+15	-2.49449e+15	-339655	15536.3
289	2.35399e+20	6.12062e+15	5.46825e+15	320277	218694
290	9.51346e+11	-3.5814e+15	-9.60853e+14	-67315.8	234315
291	6.79685e+26	-1.1029e+15	-4.27778e+15	125527	-63750.7
292	3.32382e+20	-1.06323e+14	-1.95412e+15	64612.7	127661
293	7.53601e+24	-7.66868e+15	1.63517e+15	-20351.3	147350
294	6.32747e+25	-1.57117e+17	-1.68968e+17	-1.3669e+07	-1.50683e+07
295	8.43674e+21	-3.90562e+14	1.12841e+15	-62755	146530
296	3.91093e+14	-1.46215e+15	1.06763e+15	131282	-38823.1
297	4.73816e+28	4.52608e+15	4.8758e+15	-94210	127679
298	2.70184e+17	3.62174e+15	-2.16803e+15	-56242.8	-166694
299	1.52829e+13	3.72546e+15	-2.72944e+15	4177.12	94515.5
300	1.73122e+26	-1.28556e+16	2.07548e+13	-535375	-32043.9
301	1.00806e+25	1.6737e+16	8.2789e+15	648885	221874
302	8.17602e+23	-6.77542e+15	5.05162e+14	62924.5	134138
303	2.68749e+12	3.7199e+15	-3.51624e+14	-10435.9	-137688
304	3.05118e+31	-2.4407e+16	-2.45698e+15	-361157	-113476
305	2.01724e+33	-3.12518e+15	9.88176e+14	-202148	-87460.2
306	1.51836e+24	-6.14209e+15	-1.0155e+15	30650.9	109687
307	4.90682e+12	-9.02069e+14	1.30779e+15	-78279.3	-181650
308	1.06766e+33	1.0835e+15	-2.46329e+15	49825	-41057.3
309	3.8209e+28	-4.34473e+15	-2.6824e+15	-148485	-95289.3
310	1.95399e+18	-4.59057e+14	4.10099e+15	136890	281813
311	2.31595e+29	1.24554e+16	2.3642e+15	92246.1	122027
312	9.59256e+29	-2.97367e+15	-3.94507e+14	97521.1	-326551
313	8.1066e+22	-6.99001e+15	5.07706e+14	-88181.6	182487
314	1.04199e+23	-6.73906e+14	-5.88796e+15	-153760	-17741.4
315	2.29033e+23	4.92515e+16	2.35115e+15	1.08736e+06	111565
316	3.36836e+13	4.60617e+15	-4.00331e+15	-1051.07	-34873.4
317	3.00241e+26	5.34929e+15	-1.17993e+15	83176.7	196655
318	1.26857e+27	-2.99614e+15	4.42149e+15	60256.1	-48814.4
319	1.14478e+32	-3.27967e+15	-3.29517e+15	190302	-72678.6
320	4.80929e+24	5.03681e+15	3.06524e+14	-142249	69075
321	1.86401e+13	1.83553e+15	-3.44625e+15	-426320	-139941
322	1.52228e+12	8.55883e+15	-6.80016e+14	96497.4	134881
323	4.49804e+28	5.11165e+14	4.04422e+15	30085.2	229922
324	2.28586e+11	5.65678e+15	1.27772e+15	3205.44	-57877
325	3.61273e+30	-7.20288e+14	-5.98256e+15	258236	-295532
326	1.68453e+18	-2.14665e+15	-4.23665e+15	-98653.9	-110775
327	1.32047e+24	-2.63597e+15	4.58877e+15	301466	157133
328	6.17712e+32	-3.68535e+15	1.31572e+15	201866	240887
329	3.15357e+33	2.56387e+18	-3.42914e+18	4.95556e+07	-6.62484e+07
330	1.04161e+29	-2.91486e+14	-4.4927e+14	-261492	24277.8
331	1.25978e+31	-8.30686e+15	1.16468e+16	-154337	495960
332	3.62699e+28	1.70032e+17	1.07612e+17	1.0899e+07	6.85232e+06
333	4.92796e+22	-3.90029e+15	2.81542e+15	-394496	430631
334	3.19989e+12	-3.24678e+15	-5.26874e+15	-272329	83240.8
335	3.32704e+27	-4.75476e+15	-6.40442e+15	7304.16	-280134
336	7.41151e+22	-5.49022e+15	-2.43114e+15	-85146.5	-16374.1
337	1.45783e+23	6.81557e+15	-1.72419e+15	80437.2	-66661.3
338	1.88314e+25	2.41281e+15	3.12336e+14	92272	50219.5
339	1.472e+34	-7.68587e+15	2.33269e+15	-65079.6	91404
340	1.48353e+33	4.4017e+15	-3.38815e+15	297395	-204201
341	1.14767e+34	-4.06263e+15	-7.64495e+14	132477	-91071.1
342	1.42498e+30	-7.69531e+15	4.14997e+15	-134206	143976
343	1.2336e+20	5.48117e+15	-5.06198e+15	-77227.4	23129.5
344	1.54978e+18	-2.03511e+17	-3.22695e+16	-3.43721e+06	-613724
345	7.48736e+25	7.09989e+15	-5.10575e+15	12640	-188265
346	3.66082e+34	-1.53801e+15	1.28312e+15	-109514	-98921.6
347	2.73602e+12	-6.82071e+15	-8.21406e+14	76770	-113849
348	2.21877e+25	-1.9944e+16	-1.9024e+16	-4.4002e+06	-4.43696e+06
349	3.85271e+19	1.64917e+15	-5.37489e+15	43890.1	-7179.75
350	3.05852e+14	2.54521e+15	2.71946e+14	73680.4	157385
351	5.1644e+28	6.22412e+15	-4.04308e+15	-84722.3	17104.8
352	6.55077e+16	-3.04008e+15	-6.68668e+14	40894.3	89977.3
353	8.87424e+31	-3.35863e+14	-5.01347e+15	-5407.42	-49159
354	7.25024e+15	-4.98963e+14	9.42854e+14	-17543.6	37397.3
355	2.21315e+20	-3.73911e+15	1.28501e+15	370616	-168572
356	2.57364e+24	-1.69073e+16	-1.20481e+16	-177926	-173837
357	6.98874e+32	-1.66994e+15	-5.19573e+14	86505.5	111426
358	1.09921e+24	3.39399e+14	7.68556e+15	219995	232484
359	7.00776e+17	4.97196e+15	3.09749e+15	-74884.4	-120804
360	1.96366e+15	1.53332e+15	-2.27402e+14	63407.3	-109395
361	2.00665e+26	1.25415e+16	-6.71094e+15	128349	-75373.5
362	2.52917e+23	1.63526e+16	-2.7285e+16	423960	-985662
363	1.36176e+34	4.12692e+15	-3.9224e+14	-40278	-90877.9
364	1.14672e+13	-1.74144e+16	-4.22427e+15	-348877	-233584
365	5.63618e+11	-1.91556e+15	-3.00272e+15	-54586.5	-100411
366	1.97297e+30	-4.50173e+15	1.71717e+15	-49674.3	106876
367	1.9462e+31	2.97865e+15	-2.8953e+15	-15404.9	-33215.6
368	7.78034e+30	-2.71715e+15	3.72872e+15	115075	-131035
369	1.44151e+16	-6.79406e+14	7.11529e+14	-80357.5	-52449.2
370	2.39216e+33	3.05807e+15	2.56858e+15	10837.8	136364
371	3.49359e+18	2.79557e+15	8.97416e+14	-8012.24	-104304
372	1.20714e+31	4.36144e+15	-6.54705e+15	-91666.6	-337688
373	1.11436e+28	9.66911e+15	-2.51057e+15	102431	-110514
374	7.76352e+29	-2.38535e+17	2.75776e+17	-3.91924e+06	4.58192e+06
375	1.97932e+19	-2.96257e+15	1.04014e+15	231346	-149300
376	1.86686e+27	2.64327e+15	1.41275e+15	14082.1	-111412
377	3.57651e+27	-6.64177e+15	7.5987e+15	-55791.7	456580
378	7.41452e+33	1.55803e+14	-1.19078e+16	160535	-354484
379	2.59655e+24	-2.90778e+15	2.16665e+15	71399.2	85578.8
380	1.38378e+22	-1.74658e+15	-1.2332e+15	14206.2	62299.6
381	5.71526e+34	9.11096e+15	-1.37602e+16	37253.8	-177950
382	2.71663e+26	2.23093e+15	-1.46883e+15	19332.6	-59200.1
383	2.18624e+20	-4.37423e+15	8.03626e+15	90517.4	96611.2
